Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
37;11;19;11;38.32
37;12;19;16;60.76
37;12;15;9;22.81
37;7;15;6;13.21
37;8;15;4;15.87
37;26;15;3;8.7
37;27;15;7;29.09
37;19;15;5;14.46
37;3;15;8;24.34
37;31;15;6;9.1
37;11;15;1;0.65
37;4;15;11;36.09
37;1;15;15;40.13
37;6;15;9;33.69
37;5;15;1;2.38
37;20;15;15;53.56
37;21;15;12;36.12
37;22;15;10;14.59
37;23;15;11;32.92
37;9;15;15;44.03
37;10;15;10;37.39
37;15;15;10;19.91
37;16;15;3;12.99
37;18;15;7;21.32
37;24;15;9;40.27
37;28;15;14;31.82
37;29;15;8;23.28
37;30;15;16;35.64
37;9;14;6;30.08
37;10;14;3;12.67
37;15;14;18;46.18
37;16;14;7;25.53
37;24;14;15;68.72
37;29;14;3;7.84
37;17;14;9;26.08
37;18;14;7;30.68
37;30;14;10;28.11
37;22;14;2;7.92
37;25;14;1;4.81
37;20;14;6;7.83
37;1;14;7;18.76
37;2;14;18;44.41
37;5;14;16;45.17
37;6;14;13;31.89
37;14;14;5;9.79
37;31;14;5;16.54
37;4;14;5;4.81
37;7;14;5;7.23
37;8;14;9;41.47
37;11;14;5;19.46
37;19;14;4;7.87
37;26;14;9;36.95
37;27;14;14;19.61
37;3;14;3;10.73
37;12;14;4;13.43
37;16;11;8;31.35
37;23;11;13;30.83
37;9;11;12;54.84
37;10;11;4;13.75
37;12;11;3;12.03
37;15;11;7;16.98
37;18;11;7;18.93
37;20;11;12;33.2
37;21;11;9;30.76
37;22;11;13;56.39
37;24;11;3;7.91
37;28;11;9;33.11
37;29;11;1;1.13
37;30;11;14;37.42
37;2;11;2;1.39
37;5;11;12;38.27
37;6;11;18;62.29
37;14;11;4;8.38
37;7;11;2;5.57
37;8;11;7;27.5
37;19;11;15;51.89
37;31;11;4;14
37;4;11;6;11.4
37;26;11;10;17.02
37;27;11;13;22.51
37;3;11;6;20.12
37;11;11;6;11.54
37;29;10;12;30.35
37;15;10;6;15.72
37;21;10;7;19.29
37;23;10;6;23.46
37;9;10;17;50.33
37;10;10;12;38.6
37;17;10;3;4.34
37;18;10;7;22.85
37;24;10;2;6.38
37;28;10;2;6.07
37;30;10;8;27.8
37;25;10;5;19.36
37;20;10;10;26.48
37;12;10;4;4.05
37;6;10;4;17.38
37;5;10;7;24.96
37;1;10;1;4.25
37;4;10;8;28.48
37;8;10;1;3.68
37;19;10;8;23.41
37;11;10;10;47.62
37;27;10;1;4.42
37;31;10;2;3.12
37;17;20;1;1.84
37;10;20;1;0.39
37;29;9;1;2.69
37;27;20;2;7.6
37;29;20;2;1.5
37;22;20;2;2.6
37;26;10;4;10.72
37;3;10;2;10.8
37;14;10;4;8.46
37;16;10;20;102.62
37;7;19;2;9.06
37;21;14;2;11.58
37;23;14;7;14.05
37;2;15;5;18.68
37;25;15;4;9.84
37;17;15;6;25.7
37;21;18;7;26.01
37;14;13;2;4.98
37;25;13;10;32.72
37;18;16;16;78.71
37;14;15;3;15.3
37;30;20;7;21.8
37;22;10;8;32.92
